,player_id,full_name,birth_date,born,height,weight,nationality,position,shoots,college,high_school,career_length,link,G,PTS,AST,FG%,FT%,WS,TRB,FG3%,eFG%,PER
5025,whiteda01,Dariq Whitehead,"August 1 , 2004","Newark, New Jersey us",198,99,us,Small Forward,Right,Duke,"Montverde Academy in Montverde, Florida",,https://www.basketball-reference.com/players/w/whiteda01.html,28.0,7.7,0.9,39.7,64.3,-0.1,2.0,38.0,53.1,8.9
5026,greenor01,Orien Greene,"February 4 , 1982","Gainesville, Florida us",193,94,us,Shooting Guard and Point Guard,Right,"Colleges: Florida , Louisiana","Gainesville in Gainesville, Florida",4 years,https://www.basketball-reference.com/players/g/greenor01.html,131.0,2.5,1.2,38.7,64.2,-0.7,1.5,21.2,40.4,6.1
5027,simmoco01,Connie Simmons,"March 15 , 1925","Newark, New Jersey us",203,100,us,Center and Power Forward,Right,,"Forest Hills in Forest Hills, New York",10 years,https://www.basketball-reference.com/players/s/simmoco01.html,598.0,9.8,1.6,35.1,67.8,29.3,6.2,,,15.0
5028,holupjo01,Joe Holup,"February 26 , 1934","Swoyersville, Pennsylvania us",198,97,us,Small Forward,Right,George Washington,"Swoyersville in Swoyersville, Pennsylvania",3 years,https://www.basketball-reference.com/players/h/holupjo01.html,192.0,7.0,1.0,34.2,78.1,4.2,4.4,,,11.3
5029,davisch02,Charles Davis,"October 5 , 1958","Nashville, Tennessee us",201,97,us,Small Forward,Right,Vanderbilt,"McGavock in Nashville, Tennessee",8 years,https://www.basketball-reference.com/players/d/davisch02.html,415.0,5.3,0.7,45.1,73.7,5.8,2.4,17.0,45.5,11.6
5030,grossbo01,Bob Gross,"August 3 , 1953","San Pedro, California us",198,90,us,Small Forward,Right,"Colleges: Seattle University , Cal State Long Beach","Fermin Lausen in San Pedro, California",8 years,https://www.basketball-reference.com/players/g/grossbo01.html,513.0,8.9,2.9,51.2,79.8,30.7,4.4,17.9,51.2,14.7
5031,vujacsa01,Sasha Vujačić,"March 8 , 1984","Maribor, Slovenia si",201,88,si,Shooting Guard and Point Guard,Right,,,10 years,https://www.basketball-reference.com/players/v/vujacsa01.html,581.0,5.3,1.3,39.0,85.8,16.0,1.9,36.7,48.7,11.5
5032,martico01,Cody Martin,"September 28 , 1995","Winston-Salem, North Carolina us",198,92,us,Small Forward,Right,"Colleges: NC State , Nevada","High Schools: Davie County in Mocksville, North Carolina , Oak Hill Academy in Mouth of Wilson, Virginia",,https://www.basketball-reference.com/players/m/martico01.html,263.0,6.1,2.2,43.4,65.8,7.1,3.7,30.5,49.4,11.1
5033,anunoog01,OG Anunoby,"July 17 , 1997","London, United Kingdom gb",201,108,gb,Small Forward and Power Forward,Right,Indiana,"Jefferson City in Jefferson City, Missouri",,https://www.basketball-reference.com/players/a/anunoog01.html,559.0,13.3,1.7,47.6,77.4,37.6,4.5,37.7,56.3,13.8
5034,phelaja02,Jim Phelan,"March 19 , 1929","Philadelphia, Pennsylvania us",185,79,us,Guard,Right,"High School: La Salle College in Wyndmoor, Pennsylvania",,1 year,https://www.basketball-reference.com/players/p/phelaja02.html,4.0,0.8,0.5,0.0,50.0,-0.1,1.3,,,-4.8
5035,malonma01,Matt Maloney,"December 6 , 1971","Silver Spring, Maryland us",190,87,us,Point Guard,Right,"Colleges: Vanderbilt , Penn","Memorial in Haddonfield, New Jersey",6 years,https://www.basketball-reference.com/players/m/malonma01.html,295.0,7.4,2.9,40.8,79.7,9.5,1.7,37.2,51.2,10.6
5036,keyeju01,Julius Keye,"September 5 , 1946","Toccoa, Georgia us",208,90,us,Power Forward and Center,Right,"Colleges: South Carolina State , Alcorn State","Lemon Street in Marietta, Georgia",6 years,https://www.basketball-reference.com/players/k/keyeju01.html,418.0,7.6,1.6,41.8,62.3,17.8,11.0,14.8,41.8,11.0
5037,weidnbr01,Brant Weidner,"October 28 , 1960","Orefield, Pennsylvania us",206,104,us,Power Forward,Right,William & Mary,"Parkland in South Whitehall Township, Pennsylvania",1 year,https://www.basketball-reference.com/players/w/weidnbr01.html,8.0,1.0,0.0,22.2,100.0,0.0,1.4,,22.2,5.4
5038,shefffr01,Fred Sheffield,"November 5 , 1923","Kaysville, Utah us",188,74,us,Forward,Right,Utah,"Davis in Kaysville, Utah",1 year,https://www.basketball-reference.com/players/s/shefffr01.html,22.0,3.4,0.2,19.9,61.5,-0.5,,,,
5039,ratlimi01,Mike Ratliff,"June 7 , 1951","New Albany, Mississippi us",208,104,us,Center,Right,University of Wisconsin-Eau Claire,,2 years,https://www.basketball-reference.com/players/r/ratlimi01.html,60.0,4.0,0.6,41.7,53.6,-0.2,3.2,,,10.2
5040,willija06,Jalen Williams,"April 14 , 2001","Denver, Colorado us",196,95,us,Shooting Guard and Power Forward,Right,Santa Clara,"Perry in Gilbert, Arizona",,https://www.basketball-reference.com/players/w/willija06.html,248.0,18.0,4.5,50.9,80.8,23.8,4.6,37.4,55.6,18.4
5041,hamda01,Darvin Ham,"July 23 , 1973","Saginaw, Michigan us",201,99,us,Small Forward and Shooting Guard,Right,Texas Tech,"Saginaw in Saginaw, Michigan",8 years,https://www.basketball-reference.com/players/h/hamda01.html,417.0,2.7,0.5,51.8,49.4,5.6,2.3,25.0,52.0,9.0
5042,johnsfr01,Frank Johnson,"November 23 , 1958","Weirsdale, Florida us",185,83,us,Point Guard,Right,Wake Forest,"Lake Weir in Summerfield, Florida",10 years,https://www.basketball-reference.com/players/j/johnsfr01.html,596.0,8.3,4.2,43.9,76.0,17.2,1.7,21.8,44.5,12.7
5043,jacksal01,Al Jackson,"July 29 , 1943","Cleveland, Ohio us",185,83,us,Guard,Right,Wilberforce University,"Benedictine in Cleveland, Ohio",1 year,https://www.basketball-reference.com/players/j/jacksal01.html,2.0,0.0,0.5,0.0,,-0.1,0.0,,,-9.2
5044,wisesk01,Skip Wise,"July 25 , 1955",United States us,188,77,us,Point Guard,Right,Clemson,"Paul Laurence Dunbar in Baltimore, Maryland",1 year,https://www.basketball-reference.com/players/w/wisesk01.html,2.0,2.0,0.5,50.0,,0.0,1.5,,50.0,2.5
5045,mckenke01,Kevin McKenna,"January 8 , 1959","St. Paul, Minnesota us",196,88,us,Shooting Guard,Right,Creighton,"Palatine Township in Palatine, Illinois",6 years,https://www.basketball-reference.com/players/m/mckenke01.html,243.0,5.4,1.4,41.4,81.9,4.0,1.3,36.7,45.6,10.5
5046,sprinji01,Jim Springer,"June 17 , 1926","Roachdale, Indiana us",206,106,us,Center,Right,,,1 year,https://www.basketball-reference.com/players/s/sprinji01.html,2.0,0.5,0.0,,100.0,0.0,,,,
5047,turneel01,Elston Turner,"June 10 , 1959","Knoxville, Tennessee us",196,86,us,Small Forward and Shooting Guard,Right,Ole Miss,"Austin-East in Knoxville, Tennessee",8 years,https://www.basketball-reference.com/players/t/turneel01.html,505.0,4.7,1.8,43.2,71.4,8.5,2.7,15.2,43.3,9.6
5048,iavarma01,Marc Iavaroni,"September 15 , 1956","Jamaica, New York us",208,102,us,Power Forward,Right,Virginia,"Kennedy in Plainview, New York",7 years,https://www.basketball-reference.com/players/i/iavarma01.html,531.0,4.4,1.0,45.9,71.0,8.0,3.2,0.0,45.9,7.9
5049,lylestr01,Trey Lyles,"November 5 , 1995","Saskatoon, Saskatchewan ca",206,106,ca,Power Forward,Right,Kentucky,"Arsenal Tech in Indianapolis, Indiana",10 years,https://www.basketball-reference.com/players/l/lylestr01.html,650.0,7.6,1.1,44.1,74.1,22.0,4.3,34.7,52.1,13.4
5050,harrial01,Al Harrington,"February 17 , 1980","Orange, New Jersey us",206,104,us,"Power Forward, Center, and Small Forward",Right,,"Saint Patrick in Elizabeth, New Jersey",16 years,https://www.basketball-reference.com/players/h/harrial01.html,981.0,13.5,1.7,44.4,72.7,42.5,5.6,35.2,48.7,14.3
5051,robintr01,Truck Robinson,"October 4 , 1951","Jacksonville, Florida us",201,102,us,Power Forward,Right,Tennessee State,"William M. Raines in Jacksonville, Florida",11 years,https://www.basketball-reference.com/players/r/robintr01.html,772.0,15.5,1.7,48.3,66.2,52.7,9.4,100.0,48.3,14.9
5052,booketr01,Trevor Booker,"November 25 , 1987","Newberry, South Carolina us",203,103,us,Power Forward,Left,Clemson,"Union County in Union, South Carolina",8 years,https://www.basketball-reference.com/players/b/booketr01.html,532.0,6.9,1.1,51.5,63.6,26.2,5.5,30.5,52.8,15.0
5053,grayjo01,Josh Gray,"September 9 , 1993","Lake Charles, Louisiana us",183,81,us,Point Guard,Right,LSU,"Wheatley in Houston, Texas",2 years,https://www.basketball-reference.com/players/g/grayjo01.html,7.0,4.9,2.0,27.9,63.6,-0.3,1.7,23.1,31.4,4.7
5054,eavesje01,Jerry Eaves,"February 8 , 1959","Louisville, Kentucky us",193,81,us,Point Guard,Left,Louisville,"Ballard in Louisville, Kentucky",4 years,https://www.basketball-reference.com/players/e/eavesje01.html,168.0,6.7,2.5,47.2,77.3,2.6,1.2,7.1,47.2,11.8
5055,wilsost01,Steve Wilson,"October 16 , 1948","Richmond, Indiana us",196,83,us,Shooting Guard,Right,Hanover College,"Brookville in Brookville, Indiana",2 years,https://www.basketball-reference.com/players/w/wilsost01.html,48.0,3.1,0.7,36.8,54.2,-0.2,1.1,22.9,39.4,8.6
5056,powelci01,Cincy Powell,"February 25 , 1942","Baton Rouge, Louisiana us",201,99,us,Small Forward and Power Forward,Right,University of Portland,"McKinley in Baton Rouge, Louisiana",8 years,https://www.basketball-reference.com/players/p/powelci01.html,599.0,16.3,2.2,47.2,72.5,41.1,7.6,27.4,47.4,16.7
5057,wrighch01,Chris Wright,"September 30 , 1988","Trotwood, Ohio us",203,102,us,Small Forward,Right,Dayton,"Trotwood-Madison in Trotwood, Ohio",2 years,https://www.basketball-reference.com/players/w/wrighch01.html,32.0,3.7,0.3,55.0,65.2,0.9,2.0,0.0,55.0,17.7
5058,boozebo01,Bob Boozer,"April 26 , 1937","Omaha, Nebraska us",203,97,us,Power Forward and Small Forward,Right,Kansas State,"Omaha Technical in Omaha, Nebraska",11 years,https://www.basketball-reference.com/players/b/boozebo01.html,874.0,14.8,1.4,46.2,76.1,64.2,8.1,,,16.1
5059,sailoke01,Kenny Sailors,"January 14 , 1921","Bushnell, Nebraska us",178,79,us,Guard,Right,Wyoming,"Laramie in Laramie, Wyoming",5 years,https://www.basketball-reference.com/players/s/sailoke01.html,276.0,12.6,2.8,32.9,71.2,17.1,2.0,,,
5060,schurro01,Roger Schurig,"April 3 , 1942","St. Louis, Missouri us",190,83,us,Point Guard,Right,Vanderbilt,,1 year,https://www.basketball-reference.com/players/s/schurro01.html,21.0,4.8,0.9,37.2,75.0,0.3,1.4,37.5,38.8,7.6
5061,romarlo01,Lorenzo Romar,"November 13 , 1958","South Gate, California us",185,79,us,Point Guard,Left,Washington,"Saint Pius X in Downey, California",5 years,https://www.basketball-reference.com/players/r/romarlo01.html,291.0,5.9,3.5,46.4,74.9,8.0,1.3,21.1,47.0,13.0
5062,quinnbr01,Brian Quinnett,"May 30 , 1966","Pullman, Washington us",203,106,us,Shooting Guard,Right,Washington State,"Cheney in Cheney, Washington",3 years,https://www.basketball-reference.com/players/q/quinnbr01.html,138.0,3.4,0.6,41.4,67.7,0.9,1.6,32.6,44.3,8.4
5063,hattove01,Vern Hatton,"January 13 , 1936","Owingsville, Kentucky us",190,88,us,Shooting Guard and Point Guard,Right,Kentucky,"Lafayette in Lexington, Kentucky",4 years,https://www.basketball-reference.com/players/h/hattove01.html,225.0,5.5,1.4,34.4,73.5,0.2,2.4,,,8.5
5064,garcian01,Andersson Garcia,"August 23 , 2000","Moca, Dominican Republic do",201,99,do,Small Forward,Right,"Colleges: Mississippi State , Texas A&M","Hamilton Heights Christian in Chattanooga, Tennessee",,https://www.basketball-reference.com/players/g/garcian01.html,5.0,5.2,2.8,31.0,77.8,0.1,8.4,7.7,32.8,8.3
5065,walkefo01,Foots Walker,"May 21 , 1951","Southampton, New York us",183,83,us,Point Guard,Right,"Colleges: Vincennes University , West Georgia","Southampton in Southampton, New York",10 years,https://www.basketball-reference.com/players/w/walkefo01.html,658.0,6.4,4.7,43.5,76.2,31.0,2.6,22.7,43.6,13.7
5066,huffmna01,Nate Huffman,"April 2 , 1975","Battle Creek, Michigan us",216,111,us,Center,Right,Central Michigan University,"Lakeview in Battle Creek, Michigan",1 year,https://www.basketball-reference.com/players/h/huffmna01.html,7.0,3.3,0.7,36.0,62.5,0.1,3.3,,36.0,11.8
5067,murdoer01,Eric Murdock,"June 14 , 1968","Somerville, New Jersey us",185,86,us,Point Guard,Right,Providence,"Bridgewater-Raritan in Raritan, New Jersey",9 years,https://www.basketball-reference.com/players/m/murdoer01.html,508.0,10.1,4.9,43.8,78.6,25.6,2.5,34.3,47.3,17.4
5068,goodwpo01,Pop Goodwin,"December 22 , 1920","Brooklyn, New York us",188,92,us,Forward/Center,Right,,"St. John's Prep in Queens, New York",2 years,https://www.basketball-reference.com/players/g/goodwpo01.html,79.0,4.4,0.3,26.6,77.5,0.4,,,,
5069,chandty01,Tyson Chandler,"October 2 , 1982","Hanford, California us",213,106,us,Center and Power Forward,Right,,"Dominguez in Compton, California",19 years,https://www.basketball-reference.com/players/c/chandty01.html,1160.0,8.2,0.8,59.7,64.4,102.1,9.0,0.0,59.7,16.1
5070,aytonde01,Deandre Ayton,"July 23 , 1998","Nassau, Bahamas bs",213,114,bs,Center,Right,Arizona,"Hillcrest Prep in Phoenix, Arizona",,https://www.basketball-reference.com/players/a/aytonde01.html,470.0,15.8,1.5,59.9,74.1,43.8,10.1,23.0,60.1,19.7
5071,kellyje01,Jerry Kelly,"June 14 , 1918","Union City, New Jersey us",188,78,us,Forward,Right,,,2 years,https://www.basketball-reference.com/players/k/kellyje01.html,46.0,5.7,0.5,29.1,66.1,2.4,,,,
5072,nixda01,Daishen Nix,"February 13 , 2002","Anchorage, Alaska us",190,102,us,Point Guard and Shooting Guard,Right,,"Trinity International School in Las Vegas, Nevada",,https://www.basketball-reference.com/players/n/nixda01.html,99.0,3.3,1.8,35.6,59.5,-1.4,1.4,28.8,43.6,6.0
5073,herreca01,Carl Herrera,"December 14 , 1966","Trinidad, Trinidad and Tobago tt",206,97,tt,Power Forward,Right,"Colleges: Jacksonville College , Houston","Simon Bolivar in Caracas, Venezuela",8 years,https://www.basketball-reference.com/players/h/herreca01.html,465.0,5.3,0.6,47.6,64.3,9.0,3.6,14.3,47.6,10.5
5074,dampilo01,Louie Dampier,"November 20 , 1944","Indianapolis, Indiana us",183,77,us,Point Guard,Right,Kentucky,"Southport in Indianapolis, Indiana",12 years,https://www.basketball-reference.com/players/d/dampilo01.html,960.0,15.9,4.9,44.4,82.0,74.1,2.6,35.8,47.4,15.4
5075,witheje01,Jeff Withey,"March 7 , 1990","San Diego, California us",213,104,us,Center,Right,Kansas,"Horizon in San Diego, California",5 years,https://www.basketball-reference.com/players/w/witheje01.html,207.0,3.2,0.3,52.5,71.6,6.8,2.5,14.3,52.7,16.9
5076,willilo02,Lou Williams,"October 27 , 1986","Memphis, Tennessee us",188,79,us,Point Guard and Shooting Guard,Right,,"South Gwinnett in Snellville, Georgia",17 years,https://www.basketball-reference.com/players/w/willilo02.html,1123.0,13.9,3.4,41.9,84.2,65.7,2.2,35.1,47.9,18.0
5077,lenarvo01,Voshon Lenard,"May 14 , 1973","Detroit, Michigan us",193,92,us,Shooting Guard,Right,Minnesota,"Southwestern in Detroit, Michigan",11 years,https://www.basketball-reference.com/players/l/lenarvo01.html,565.0,11.9,2.1,41.5,78.7,29.6,2.8,38.4,49.4,13.8
5078,wrighde01,Delon Wright,"April 26 , 1992","Los Angeles, California us",193,83,us,Point Guard and Shooting Guard,Right,Utah,"Leuzinger in Lawndale, California",,https://www.basketball-reference.com/players/w/wrighde01.html,548.0,6.7,3.0,44.7,79.9,28.9,3.0,34.8,50.7,15.1
5079,singlja01,James Singleton,"July 20 , 1981","Chicago, Illinois us",203,97,us,Power Forward and Small Forward,Right,Murray State,"Hirsch Metro in Chicago, Illinois",5 years,https://www.basketball-reference.com/players/s/singlja01.html,243.0,3.9,0.4,46.2,83.3,8.1,3.7,29.2,48.5,14.0
5080,nolanji01,Jim Nolan,"June 9 , 1927","Macon, Georgia us",203,95,us,Center,Right,Georgia Tech,,1 year,https://www.basketball-reference.com/players/n/nolanji01.html,5.0,1.6,0.8,19.0,,-0.2,,,,
5081,frienla01,Larry Friend,"April 14 , 1935","Chicago, Illinois us",193,83,us,Shooting Guard,Right,California,"Fairfax in Los Angeles, California",1 year,https://www.basketball-reference.com/players/f/frienla01.html,44.0,4.0,1.1,32.7,65.9,-0.4,2.4,,,7.7
5082,stanste01,Terence Stansbury,"February 27 , 1961","Wilmington, Delaware us",196,77,us,Shooting Guard,Right,Temple,"Newark in Newark, Delaware",3 years,https://www.basketball-reference.com/players/s/stanste01.html,192.0,6.3,2.0,44.4,77.9,2.4,1.4,22.4,45.5,9.9
5083,brittwa01,Wayman Britt,"August 31 , 1952","Wilson's Mills, North Carolina us",188,83,us,Shooting Guard,Right,Michigan,"Flint Northern in Flint, Michigan",1 year,https://www.basketball-reference.com/players/b/brittwa01.html,7.0,1.3,0.3,30.0,75.0,0.0,0.6,,,13.5
5084,willije01,Jerome Williams,"May 10 , 1973","Washington, District of Columbia us",206,93,us,Power Forward and Small Forward,Right,Georgetown,"Magruder in Rockville, Maryland",9 years,https://www.basketball-reference.com/players/w/willije01.html,587.0,6.6,0.8,50.2,64.5,37.9,6.4,3.8,50.2,15.9
5085,boozeca01,Carlos Boozer,"November 20 , 1981","Aschaffenburg, Germany de",206,117,de,Power Forward and Center,Right,Duke,"Juneau-Douglas in Juneau, Alaska",13 years,https://www.basketball-reference.com/players/b/boozeca01.html,861.0,16.2,2.2,52.1,72.2,80.3,9.5,7.1,52.1,19.5
5086,mccarho01,Howie McCarty,"April 15 , 1919","Port Huron, Michigan us",188,86,us,Forward/Guard,Right,Wayne State University,"Port Huron in Port Huron, Michigan",1 year,https://www.basketball-reference.com/players/m/mccarho01.html,19.0,1.1,0.1,12.2,10.0,-1.1,,,,
5087,buccige01,George Bucci,"July 9 , 1953","Cornwall, New York us",190,90,us,Shooting Guard,Right,Manhattan University,"Newburgh Free Academy in Newburgh, New York",1 year,https://www.basketball-reference.com/players/b/buccige01.html,33.0,3.9,0.5,40.3,68.3,0.1,1.1,0.0,40.3,13.0
5088,levincl01,Cliff Levingston,"January 4 , 1961","San Diego, California us",203,95,us,Power Forward,Right,Wichita State,"Samuel F.B. Morse in San Diego, California",11 years,https://www.basketball-reference.com/players/l/levincl01.html,830.0,7.1,0.9,51.6,67.6,44.2,5.2,15.2,51.6,13.8
5089,colemja01,Jack Coleman,"May 23 , 1924","Burgin, Kentucky us",201,88,us,Power Forward,Right,Louisville,"Burgin in Burgin, Kentucky",9 years,https://www.basketball-reference.com/players/c/colemja01.html,633.0,10.6,2.8,41.6,69.5,47.7,9.2,,,15.8
5090,randoza01,Zach Randolph,"July 16 , 1981","Marion, Indiana us",206,113,us,Power Forward and Center,Left,Michigan State,"Marion in Marion, Indiana",17 years,https://www.basketball-reference.com/players/r/randoza01.html,1116.0,16.6,1.8,47.1,76.4,81.1,9.1,27.3,47.8,19.3
5091,garnebi02,Bill Garnett,"April 22 , 1960","Kansas City, Missouri us",206,102,us,Power Forward and Center,Right,Wyoming,"Regis in Aurora, Colorado",4 years,https://www.basketball-reference.com/players/g/garnebi02.html,300.0,5.5,1.3,49.0,72.0,10.8,4.3,0.0,49.0,12.3
5092,edwarke01,Kevin Edwards,"October 30 , 1965","Cleveland Heights, Ohio us",190,86,us,Shooting Guard and Point Guard,Right,DePaul,"St. Joseph in Cleveland, Ohio",11 years,https://www.basketball-reference.com/players/e/edwarke01.html,604.0,10.9,2.7,42.3,80.3,12.5,2.7,33.5,43.7,12.7
5093,dischte01,Terry Dischinger,"November 21 , 1940","Terre Haute, Indiana us",201,85,us,Small Forward and Shooting Guard,Right,Purdue,"Garfield in Terre Haute, Indiana",9 years,https://www.basketball-reference.com/players/d/dischte01.html,652.0,13.8,1.8,50.6,75.8,56.3,5.6,,,16.3
5094,cowenda01,Dave Cowens,"October 25 , 1948","Newport, Kentucky us",206,104,us,Center and Power Forward,Left,Florida State,"Central Catholic in Newport, Kentucky",11 years,https://www.basketball-reference.com/players/c/cowenda01.html,766.0,17.6,3.8,46.0,78.3,86.3,13.6,7.1,46.0,17.0
5095,cummipa01,Pat Cummings,"July 11 , 1956","Johnstown, Pennsylvania us",206,104,us,Power Forward and Center,Right,Cincinnati,"Johnstown in Johnstown, Pennsylvania",12 years,https://www.basketball-reference.com/players/c/cummipa01.html,683.0,9.6,1.2,49.7,73.7,22.6,5.6,0.0,49.7,13.3
5096,thomaca01,Carl Thomas,"October 3 , 1969","Dayton, Ohio us",193,79,us,Shooting Guard,Right,Eastern Michigan,"Everett in Lansing, Michigan",3 years,https://www.basketball-reference.com/players/t/thomaca01.html,63.0,2.9,0.4,39.8,64.3,0.6,1.0,31.5,46.3,10.3
5097,cannade01,Devin Cannady,"May 21 , 1996","Mishawaka, Indiana us",188,83,us,Point Guard,Right,Princeton,"Marian in Mishawaka, Indiana",2 years,https://www.basketball-reference.com/players/c/cannade01.html,13.0,6.5,0.8,36.1,78.6,0.2,0.8,39.6,50.7,9.5
5098,willima02,Marvin Williams,"June 19 , 1986","Bremerton, Washington us",203,107,us,Power Forward and Small Forward,Right,UNC,"Bremerton in Bremerton, Washington",15 years,https://www.basketball-reference.com/players/w/willima02.html,1072.0,10.2,1.3,44.3,80.8,65.1,5.2,36.1,50.2,13.6
5099,fisheri01,Rick Fisher,"October 27 , 1948","Denver, Colorado us",196,97,us,Power Forward,Right,"Colleges: Trinidad State Junior College , Colorado State","George Washington in Denver, Colorado",1 year,https://www.basketball-reference.com/players/f/fisheri01.html,12.0,3.1,0.4,52.9,100.0,0.2,2.7,,52.9,25.1
5100,rowsobr01,Brian Rowsom,"October 23 , 1965","Newark, New Jersey us",206,99,us,Power Forward,Right,UNC Wilmington,"Columbia in Columbia, North Carolina",3 years,https://www.basketball-reference.com/players/r/rowsobr01.html,82.0,5.6,0.6,45.5,81.8,2.4,3.3,66.7,45.8,14.5
5101,smithja01,Jabari Smith,"February 12 , 1977","Atlanta, Georgia us",211,113,us,Center and Power Forward,Right,LSU,"Booker T. Washington in Atlanta, Georgia",4 years,https://www.basketball-reference.com/players/s/smithja01.html,108.0,3.0,0.6,41.3,69.0,1.3,1.6,12.5,41.4,9.7
5102,traylro01,Robert Traylor,"February 1 , 1977","Detroit, Michigan us",203,128,us,Center and Power Forward,Right,Michigan,"Murray-Wright in Detroit, Michigan",7 years,https://www.basketball-reference.com/players/t/traylro01.html,438.0,4.8,0.7,47.4,57.7,13.3,3.7,16.7,47.5,14.5
5103,pokusal01,Aleksej Pokusevski,"December 26 , 2001","Belgrade, Serbia rs",213,95,rs,Power Forward,Right,,,4 years,https://www.basketball-reference.com/players/p/pokusal01.html,168.0,7.5,1.9,39.1,70.2,-0.2,4.6,30.4,46.0,10.5
5104,murphke01,Kevin Murphy,"March 6 , 1990","Atlanta, Georgia us",196,83,us,Shooting Guard,Right,Tennessee Technological University,"Creekside in Fairburn, Georgia",1 year,https://www.basketball-reference.com/players/m/murphke01.html,17.0,0.9,0.1,25.0,,-0.3,0.2,20.0,26.8,-4.5
5105,grozaal01,Alex Groza,"October 7 , 1926","Martins Ferry, Ohio us",201,98,us,Center,Right,Kentucky,"Martins Ferry in Martins Ferry, Ohio",2 years,https://www.basketball-reference.com/players/g/grozaal01.html,130.0,22.5,2.4,47.4,75.6,35.9,10.7,,,
5106,wagnemi01,Milt Wagner,"February 20 , 1963","Camden, New Jersey us",196,83,us,Shooting Guard,Right,Louisville,"Camden in Camden, New Jersey",2 years,https://www.basketball-reference.com/players/w/wagnemi01.html,53.0,4.1,1.4,42.2,87.5,0.4,0.7,29.6,44.1,10.6
5107,nancela02,Larry Nance Jr.,"January 1 , 1993","Akron, Ohio us",198,111,us,Power Forward and Center,Right,Wyoming,"Revere in Richfield, Ohio",,https://www.basketball-reference.com/players/n/nancela02.html,581.0,7.5,1.8,53.5,69.2,35.2,5.9,35.2,57.4,16.0
5108,anderda03,David Andersen,"June 23 , 1980","Melbourne, Australia au",211,111,au,Power Forward and Center,Right,,,2 years,https://www.basketball-reference.com/players/a/anderda03.html,103.0,4.9,0.6,44.0,67.4,1.5,2.8,34.7,47.8,11.7
5109,jordoph01,Phil Jordon,"September 12 , 1933","Lakeport, California us",208,92,us,Center and Power Forward,Right,Whitworth,,7 years,https://www.basketball-reference.com/players/j/jordoph01.html,442.0,10.9,1.7,39.8,69.4,9.9,6.9,,,13.4
5110,allenra02,Ray Allen,"July 20 , 1975","Merced, California us",196,92,us,Shooting Guard,Right,UConn,"Hillcrest in Dalzell, South Carolina",18 years,https://www.basketball-reference.com/players/a/allenra02.html,1300.0,18.9,3.4,45.2,89.4,145.1,4.1,40.0,53.0,18.6
5111,tinglja01,Jack Tingle,"December 30 , 1924","Bedford, Kentucky us",193,92,us,Forward,Right,Kentucky,"Trimble in Bedford, Kentucky",2 years,https://www.basketball-reference.com/players/t/tinglja01.html,39.0,2.3,0.2,25.9,51.5,0.4,,,,
5112,learha01,Hal Lear,"January 31 , 1935","Philadelphia, Pennsylvania us",183,73,us,Guard,Left,Temple,"Overbrook in Philadelphia, Pennsylvania",1 year,https://www.basketball-reference.com/players/l/learha01.html,3.0,1.3,0.3,33.3,,0.0,0.3,,,1.1
5113,wilksmi01,Mike Wilks,"May 7 , 1979","Milwaukee, Wisconsin us",178,83,us,Point Guard and Shooting Guard,Right,Rice University,"Rufus King in Milwaukee, Wisconsin",7 years,https://www.basketball-reference.com/players/w/wilksmi01.html,233.0,2.5,1.2,40.2,74.1,2.5,1.0,32.1,43.3,10.0
5114,westppa01,Paul Westphal,"November 30 , 1950","Torrance, California us",193,88,us,Shooting Guard and Point Guard,Right,USC,"Aviation in Redondo Beach, California",12 years,https://www.basketball-reference.com/players/w/westppa01.html,823.0,15.6,4.4,50.4,82.0,67.7,1.9,27.5,50.6,19.4
5115,mckinbo01,Bones McKinney,"January 1 , 1919","Lowlands, North Carolina us",198,83,us,Small Forward,Right,UNC,"Durham in Durham, North Carolina",6 years,https://www.basketball-reference.com/players/m/mckinbo01.html,318.0,9.4,1.6,29.8,71.1,15.4,3.5,,,9.5
5116,douglch01,Chris Douglas-Roberts,"January 8 , 1987","Detroit, Michigan us",201,90,us,Small Forward and Shooting Guard,Right,Memphis,"Cass Technical in Detroit, Michigan",6 years,https://www.basketball-reference.com/players/d/douglch01.html,222.0,7.1,1.1,43.9,83.1,5.4,2.1,32.9,47.1,11.5
5117,jonesso01,Solomon Jones,"July 16 , 1984","Eustis, Florida us",208,104,us,Power Forward and Center,Right,South Florida,"Mount Dora in Mount Dora, Florida",8 years,https://www.basketball-reference.com/players/j/jonesso01.html,281.0,3.0,0.4,46.7,71.7,5.0,2.3,11.1,46.7,10.2
5118,howarbr01,Brian Howard,"October 19 , 1967","Winston-Salem, North Carolina us",198,92,us,Small Forward,Right,NC State,"North Forsyth in Winston-Salem, North Carolina",2 years,https://www.basketball-reference.com/players/h/howarbr01.html,95.0,6.0,0.9,45.8,75.2,0.9,2.8,22.2,45.9,10.3
5119,hetzefr01,Fred Hetzel,"July 21 , 1942","Washington, District of Columbia us",203,99,us,Small Forward and Power Forward,Right,Davidson,"Landon School in Bethesda, Maryland",6 years,https://www.basketball-reference.com/players/h/hetzefr01.html,416.0,11.2,1.1,42.1,81.7,15.9,5.9,,,14.5
